0,0.0,0.01,0.5,10000.0,1.3708295822143557,1.2013635635375977,0.7072883248329163
1,0.0,0.01,1.0,10000.0,1.2976491451263428,1.150968074798584,0.7179407477378845
2,0.0,0.01,1.5,10000.0,1.2606878280639648,1.035365343093872,0.7297386527061462
3,0.0,0.015,0.5,10000.0,1.5802913904190063,1.6065258979797363,0.6333643198013306
4,0.0,0.015,1.0,10000.0,1.4016138315200806,1.2158899307250977,0.6715019941329956
5,0.0,0.015,1.5,10000.0,1.3420265913009644,1.0771087408065796,0.6910499334335327
6,0.0,0.02,0.5,10000.0,1.7405738830566406,2.0535843372344966,0.6029988527297974
7,0.0,0.02,1.0,10000.0,1.5244687795639038,1.4555093050003052,0.6412962079048157
8,0.0,0.02,1.5,10000.0,1.436819314956665,1.2050127983093262,0.6630719304084778
9,0.0,0.025,0.5,10000.0,1.9131737947463991,2.5560123920440674,0.5693581104278564
10,0.0,0.025,1.0,10000.0,1.6571809053421018,1.7633329629898071,0.6134334206581116
11,0.0,0.025,1.5,10000.0,1.5423439741134644,1.4263863563537598,0.6397954225540161
12,0.0,0.03,0.5,10000.0,2.093523502349853,3.1603710651397705,0.5416955947875977
13,0.0,0.03,1.0,10000.0,1.78122079372406,2.1274158954620357,0.5969837307929993
14,0.0,0.03,1.5,10000.0,1.6299797296524048,1.7316654920578003,0.6333137154579163
15,0.0,0.035,0.5,10000.0,2.243247985839844,3.8857436180114746,0.5351743102073669
16,0.0,0.035,1.0,10000.0,1.892672181129456,2.5608630180358887,0.5933287739753723
17,0.0,0.035,1.5,10000.0,1.7133642435073853,2.0604851245880127,0.6324319839477539
18,0.0,0.04,0.5,10000.0,2.3786306381225586,4.674865245819092,0.5337355136871338
19,0.0,0.04,1.0,10000.0,1.9916925430297847,3.0363068580627437,0.5971285104751587
20,0.0,0.04,1.5,10000.0,1.7971551418304443,2.4725987911224365,0.6363311409950256
21,0.0,0.045,0.5,10000.0,2.4900918006896973,5.494833469390869,0.5356155633926392
22,0.0,0.045,1.0,10000.0,2.085324048995972,3.6595299243927,0.6040531396865845
23,0.0,0.045,1.5,10000.0,1.8721928596496584,2.9092609882354736,0.6430584788322449
24,0.0,0.05,0.5,10000.0,2.5889661312103267,6.444766521453857,0.5392669439315796
25,0.0,0.05,1.0,10000.0,2.1722829341888428,4.398362636566162,0.6128209233283997
26,0.0,0.05,1.5,10000.0,1.9454867839813232,3.393605947494507,0.6524584889411926
27,0.0,0.01,0.5,12000.0,1.363947868347168,1.2381871938705444,0.7132138609886169
28,0.0,0.01,1.0,12000.0,1.2889652252197266,1.1821918487548828,0.7278165221214294
29,0.0,0.01,1.5,12000.0,1.2488372325897217,1.066100835800171,0.7422804236412048
30,0.0,0.015,0.5,12000.0,1.570148229598999,1.6572215557098389,0.6467705368995667
31,0.0,0.015,1.0,12000.0,1.389917016029358,1.2478008270263672,0.685005247592926
32,0.0,0.015,1.5,12000.0,1.3263766765594482,1.1144624948501587,0.7069038152694702
